	text	DIALECT	IRONY
2372	"نصيحة 🌿

_ لآ تحاربوا السلفية فمن قبلكن حاربها فخسر
فالمنهج السلفي لا يمكن زعزعته لأنه مبني على أسس الدين [ الكتاب والسنة بفهم سلف الأمة]

 ولا تحاربوا السلفيون 🌿
_ بحجة أنهم مداخلة وهابية جامية  
 فمن قبلكم كان يحاربوهم فنصرهم الله لأن دعوتهم كانت [ التوحيد  والسنة  ] "	1	0.0
2373	@dVtiLCbv8FSOmzu مضمض فمك قبل ان تتكلم على المرزوقي فوالله لن تلد النساء انضف واشرف منه	1	0.0
2374	@Djazziiiaa54 لاحول ولا قوة الا بالله .ربي يحفظ السودان.	1	0.0
2375	@aboulouaicharif @Baraahalawani روح تعلم واقرأ ما هي السلفية بعدين تعال هاوش	4	1.0
2376	"دائرة تفاعلاتي على تويتر

قم بإنشاء الدائرة الخاصة بك على 

⠀ "	1	0.0
2377	@Saintfarrahx مزال شمعدان اليهود والصليب بس وتمت	4	1.0
2378	@aribi_maria وتغفل تنحرڨ	4	0.0
2379	@ScreenMix لو شاف الفيديو حيطلقك.	5	0.0
2380	"""يُغاث المرء بدفء عائلته بعد رحمة الله."""	1	0.0
2381	"مراكشي: التضخم استفحل في القطاعات التي لا تعرف تنافسية حقيقية



#التضخم #المغرب #الضرائب #اقتصادكم #morocco #world #iktissadkom"	1	0.0
2382	"ديما عندي سؤال 
علاش المراة تاخد نصف قيمة ثروة الرجل وهي لا تسحتقها ؟ يعني هذا مش ظلم في حق الراجل ؟ 

المؤخر والنفقة هما احسن حل لاي حد يفكر بعقله بعيد عن تحيز لاي جهه "	2	0.0
2383	اخيرا لقيت لي شرحلي المعنى بالقدر 😂	1	0.0
2384	#الخرطوم مقتل 3 وإصابة 8 آخرين في اشتباكات بين الجيش السوداني وقوات الدعم السريع قرب مطار الأبيض	1	0.0
2385	@HamasAshqh نحبكم في الله...............كل رجال المقاومة الباسلة دون استثناء.	1	0.0
2386	@4nozha كرهت الروح خلاص عشت فيها ڨاع عمري	2	0.0
2387	"🔴فيصل المقداد بالجزائر لإبلاغ رئيس الجمهورية🇩🇿 رسالة من نظيره السوري🇸🇾.
🔗 "	1	0.0
2388	"كانت مجموعة البنك العالمي، قد أعلنت، يوم 6 مارس 2023، عن التعليق المؤقت للمحادثات في إطار الشراكة القطرية لمؤسسة الاقراض الدولية مع تونس، الذي يحدد التوجهات الاستراتيجية لأنشطة العمليات على المدى المت
  "	1	0.0
2389	@bwd_asraaaa روميو،ميلو،سيمبا،ليوو🥹🤍لما افتكر اسم ثاني ابقا اقولك	5	0.0
2390	"@bas8911 فيني ثلاث لقطات و وحدة منهم فاول 😂🤣
مع الذكر ان فيني تسبب في اصابته و افسد موسمه و لا ننسى انه كان لازم ينطرد بداية المباراة"	3	1.0
2391	"@wilio99 الاصل ان اي شخص يناقض القرآن و يقول بتحريفه هذا كافر ، ناهيك عن افعالهم الشركية الثانية

لذلك ما اعتبرهم مسلمين"	1	0.0
2392	مرام زبيدة وجمالها تبارك الرحمن ❤️	1	0.0
2393	@saturnismyfav مكنش حاجة تخوف	2	0.0
2394	@Alalwandrr نعم حينما تكون ارض الاسلام مستوفية للشروط الشرعية و حكامها شرعيين ..	1	0.0
2395	"حتى @sameh_b همها الوحيد الشعب وتسعى للديموقراطية 🤣
مسكينة الشعوب واكاهو قداش تحدثو بإسمها ! #السودان "	2	1.0
2396	"""نجاحها عرض مستمر"".. 3 سيارات كورية ""أتوماتيك"" تبدأ من 100 أ
 
 #أتوماتيك #تبدأ #سيارات #عرض #كورية #مستمر #من #نجاحها "	1	0.0
2397	@Meriemdz_2000 عبد العزيز سحيم اصابني في مقتل والله ما عدت أتلذذ بسماع القرآن إلا من صوته العجييب 💚	1	0.0
2398	وحد الناس بدون ذكر أسماء (16) يديرو شوية فارينة فالما يزيدو معاه معدنوس ويحطوه للضياف وعندهم الجرأة يهدرو على الببوش المليء بالفيتامين A	2	1.0
2399	"@amireda20192019 راك من نيتك؟! راك حاسب روحك صح عندك مخ تخمم بيه وتوقف قدام سيادك!؟ وتتبعرر بلا حيا ولا حشمة وتطلق في خراك على الناس! يعطيك بخس على بخس يا فاقد الرجلة!
عمرك ما حليت فمك على ختك ويماك بغلة السبنيول وعرضها المهتوك ولا على شعبك الجيعان قاعد تقود للمنكوح نتاعكم وآزو.لاي و و و! 🤮🤮🤮 "	2	1.0
2400	"وروني ابداعاتكم 🥳🫶.. 

 "	4	0.0
2401	@oualido الثقة فالوثيقة،  والوثيقة تعني التاريخ، فهل بمقدور ابواق الكابرانات محو التاريخ؟	1	1.0
2402	"الله ماحلاها لما تبقي ال bestie متاعك ماسكه منصب مرموق وتأخذك معها 😍
دهواري 😂 "	2	0.0
2403	"@mumanwxjsk صلاتك في المسجد هي من تملأ قلبك والزوجة الصالحة وكسب الحلال حتى ولو قليل

عمبالك كنت مريض قليلا ولم أكن أذهب للمسجد وأصلي في البيت
فجاء شيء غريب في قلبي
فجاهدت نفسي و عدت للمسجد فتعافيت من قلبي ومن مرضي قليلا"	1	0.0
2404	"من اجل شاشات متطورة لسياراتها المستقبلية.. تعاون بين سامسونغ وفيراري
التفاصيل:  "	1	0.0
2405	اللهم انك عفو كريم تحب العفو فاعف عني	1	0.0
2406	"طموحها أن تكون أحد أكبر 3 شركات للسيارات الكهربائية.. كيا تكشف عن خططها المستقبلية
التفاصيل:  "	1	0.0
2407	@mmdbwmr42419991 🤦🏻‍♀️🤣🤣🤣لا مش تونسية انا 🤣🤣	2	0.0
2408	"خطبة جمعة بعنوان:
""فضائل ليلة القدر؛ وفي أيّ ليلة تكون"".
ألقيت بتاريخ: 23 رمضان 1444
الموافق: 14-04-2023
#ليلة_القدر
"	1	0.0
2409	"@ber_algharef #مسابقة_جمعية_الغريف_بالخرمة
- الاسلام 
- الايمان
- الإحسان
@Sufair_7"	1	0.0
2410	@Salem_Ropi من ينتظر من الأنظمة الصهيوماسونية العربية ان تتحرك .. فهو واهم و لم يستوعب الواقع و الأفضل ان يسكت ...	1	0.0
2411	اللهم احفظ السودان	1	0.0
2412	@HanaeEster لوبية هذا يوقف قدام امازيغي مغربي ويشوف واش يقدر يقول هادشي، والله والديه تايدفنوه، هذا شوام عندهم عقد كبيرة من تلامازيغ حيتاش جد والديهم وعزتهم شرشموها ليهم اجدادنا، وعمر هزوا راس من بعدها الى اليوم	2	1.0
2413	عضو مجلس النواب، سعيد امغيب: ما يحدث في #السودان في هذا التوقيت بالذات، المقصود منه المساهمة في تنفيذ مخطط كبير يستهدف الجنوب الشرقي لبلادنا، ونحن في غمرة ساهون. #ليبيا	1	0.0
2414	@Abdelkhalekela3 @freezeomelette @amireda20192019 إذا كان ملككم هكذا فكيف احوال الاسكلاف امثالك!!🤣🤣🤣	1	1.0
2415	@UmKhaledsamer كان قادة الثورة الجزائرية يفرضون على كل مجند حفظ 15 جزب على الاقل للأنضمان في صفوف جيش التحرير. ...و كان النصر باذن الله.	1	0.0
2416	@HaouMourad حفظ الله الجزائر 🇩🇿 و شعبها الأبي	1	0.0
2417	@AmeerAbdelmoezz اه لا حول ولا قوة الا بالله هي مصر ناقصها	5	0.0
2418	في قضية إستيلاء على المال العام : عدل تنفيذ ومستشار بنزاعات الدولة أمام القضاء.  أحيل	1	0.0
2419	@FatmaBenro80468 يرحمها ربي من هذاك الوقت لعشنا	2	0.0
2420	"وقت إخراج زكاة الفطر 
لها وقتان :
وقت جواز وهو قبل العيد بيوم أو يومين
ووقت فضيلة وهو يوم العيد قبل الصلاة"	1	0.0
2421	@AichatouAlahmad رمضان كريم من جزائر 🇩🇿🌹🌙🤲❤	1	0.0
2422	@aeudyd منشار افضل من ناروتو في كل شيء	1	0.0
2423	@DarbiHd الم الم الم ثلاثي الابعاد 🤣🤣🤣🤣🤣	1	0.0
2424	السودان ذاهبة للخراب أليس منكم رجل رشيد	1	0.0
2425	"لحظة إستغفَار قد تبعدك ألف ميل عَن النار ؛
 أستَغفرُ اللّٰه العَظيم وأتوبُ إليه ♥️"	1	0.0
2426	@tajore1985 😂 اتقول دار سهرية	2	0.0
2427	@Ginger22Prince ليش تذكرنا يا اخي 😓	4	0.0
2428	@Lahcensakr مابها السودان اللهم احفظ اخواننا هناك	1	0.0
2429	@Jawab_kom الحمد لله البارح واليوم كاين البرد شوية روعة😍	2	0.0
2430	باقي اقل من اسبوع على العيد واني احاول استوعب امتا دخل علينا 2023🥹💔والاجمل الامتحانات النهائية قربت وانا مو مراجعة ولا شي	1	1.0
2430	باقي اقل من اسبوع على العيد واني احاول استوعب امتا دخل علينا 2023🥹💔والاجمل الامتحانات النهائية قربت وانا مو مراجعة ولا شي	3	1.0
2431	@Mafhoum23 عندما تغرد الحمير	1	1.0
2432	منيش حاسدك قصدي @marwanestas  ربي يهنيك بس كان مفروض يقعد عندي علم	2	0.0
2433	"نهاية المباراة ⏳
النجم الساحلي 2-1 الاتحاد المنستيري ⭐ "	1	0.0
2434	@dramaqqqq ان لله وانا اليه راجعون ربي يرحمو ويجعل مثواه الجنة 🤲🏻	1	0.0
2435	وافاها الأجل وهي تتلو #القرآن في شهر #رمضان المبارك  عبر @YouTube	1	0.0
2436	احترم رايك ولهذا تعيش معظم الدول الاسلاميه بعد سقوط الدوله العثامنيه تحت دكتوريات نصبتها الماسونيه راضيه ومستسلمة	1	0.0
2437	"ثُمَّ إِنَّكُمْ أَيُّهَا الضَّالُّونَ الْمُكَذِّبُونَ (51) لَآكِلُونَ مِنْ شَجَرٍ مِنْ زَقُّومٍ (52) فَمَالِئُونَ مِنْهَا الْبُطُونَ (53) فَشَارِبُونَ عَلَيْهِ مِنَ الْحَمِيمِ (54) فَشَارِبُونَ شُرْبَ الْهِيمِ (55) هَذَا نُزُلُهُمْ يَوْمَ الدِّينِ (56)
الى جميع المسؤولين الليبيين"	1	0.0
2438	@Salem_Ropi العرب تحت الاحتلال الصهيوماسوني.. و الشعوب تنتظر المخلص و تعبد الأنظمة و هذا الحال إلى أن يأذن الله بأمر منه كان مفعولا...	1	0.0
2439	"ماذا تعرف عن قوات الدعم السريع التي دخلت في حرب مع الجيش السوداني منذ ساعات؟ 

#إيلاف #ليبيا "	1	0.0
2440	@albraamuneer الحمد لله الذي بنعمته تتم الصالحات 🤲😅	1	0.0
2441	"اقتراحات اليوتيوب عندي تراش
حرفيا الوضع هكذا طول الوقت "	1	0.0
2442	"🎈-الإشارة الرابعة والعشرين:

✨️المؤمن مسلم بالضرورة والمسلم ليس مؤمن بالضرورة
الإسلام دين نظام و اسلوب حياة أولا و قبل كل شيء، جاء لينظم شؤون الناس من عربهم و عجمهم ، من صغيرهم لكبيرهم ، شيبهم و شبابهم فقيرهم و غنيهم....
هو دين النقلة الحضارية (التي ضيعها  بعض رجال الدين)👇 "	1	0.0
2443	"ماذا يعني تحرِّي ليلة القدر وإدراكها في الحديث 
الشيخ محمد ناصر الدين الالباني رحمه الله
 "	1	0.0
2444	⚡️⚡️بوريل: #الاتحاد_الأوروبي🇪🇺 يدعو جميع القوات في #السودان🇸🇩 لوقف العنف على الفور.	1	0.0
